0.0	-1.0	-0.19995975494384766
1e-06	-0.9993727453807044	-0.19983440907796224
2e-06	-0.9987454907614087	-0.19970906321207682
3e-06	-0.9981182361421131	-0.19958371734619143
4e-06	-0.9974909815228176	-0.199458371480306
4.9999999999999996e-06	-0.996863726903522	-0.1993330256144206
6e-06	-0.9962364722842263	-0.19920767974853518
7e-06	-0.9956092176649307	-0.1990823338826498
8e-06	-0.9949819630456351	-0.19895698801676437
9e-06	-0.9943547084263396	-0.19883164215087895
9.999999999999999e-06	-0.9937274538070439	-0.19870629628499353
1.1e-05	-0.9931001991877483	-0.19858095041910812
1.2e-05	-0.9924729445684527	-0.19845560455322273
1.3e-05	-0.991845689949157	-0.1983302586873373
1.4e-05	-0.9912184353298614	-0.1982049128214519
1.4999999999999999e-05	-0.9905911807105658	-0.19807956695556647
1.6e-05	-0.9899639260912703	-0.19795422108968105
1.7e-05	-0.9893366714719746	-0.19782887522379566
1.8e-05	-0.988709416852679	-0.19770352935791025
1.8999999999999998e-05	-0.9880821622333834	-0.19757818349202483
1.9999999999999998e-05	-0.9874549076140878	-0.1974528376261394
2.1e-05	-0.9868276529947921	-0.197327491760254
2.2e-05	-0.9862003983754966	-0.1972021458943686
2.3e-05	-0.985573143756201	-0.19707680002848318
2.4e-05	-0.9849458891369053	-0.19695145416259777
2.4999999999999998e-05	-0.9843186345176097	-0.19682610829671235
2.6e-05	-0.9836913798983141	-0.19670076243082696
2.7e-05	-0.9830641252790185	-0.19657541656494154
2.8e-05	-0.9824368706597228	-0.19645007069905612
2.9e-05	-0.9818096160404273	-0.1963247248331707
2.9999999999999997e-05	-0.9811823614211317	-0.1961993789672853
3.1e-05	-0.9805551068018361	-0.1960740331013999
3.2e-05	-0.9799278521825404	-0.19594868723551448
3.2999999999999996e-05	-0.9793005975632448	-0.19582334136962906
3.4e-05	-0.9786733429439493	-0.19569799550374364
3.5e-05	-0.9780460883246536	-0.19557264963785825
3.6e-05	-0.977418833705358	-0.19544730377197284
3.7e-05	-0.9767915790860624	-0.19532195790608742
3.7999999999999995e-05	-0.9761643244667668	-0.195196612040202
3.9e-05	-0.9755370698474711	-0.19507126617431658
3.9999999999999996e-05	-0.9749098152281755	-0.1949459203084312
4.1e-05	-0.97428256060888	-0.19482057444254577
4.2e-05	-0.9736553059895844	-0.19469522857666036
4.2999999999999995e-05	-0.9730280513702887	-0.19456988271077494
4.4e-05	-0.9724007967509931	-0.19444453684488952
4.4999999999999996e-05	-0.9717735421316975	-0.19431919097900413
4.6e-05	-0.9711462875124018	-0.1941938451131187
4.7e-05	-0.9705190328931063	-0.1940684992472333
4.8e-05	-0.9698917782738107	-0.19394315338134788
4.9e-05	-0.9692645236545151	-0.19381780751546246
4.9999999999999996e-05	-0.9686372690352194	-0.19369246164957707
5.1e-05	-0.9680100144159238	-0.19356711578369165
5.2e-05	-0.9673827597966282	-0.19344176991780623
5.3e-05	-0.9667555051773327	-0.19331642405192082
5.4e-05	-0.966128250558037	-0.19319107818603543
5.4999999999999995e-05	-0.9655009959387414	-0.19306573232015
5.6e-05	-0.9648737413194458	-0.1929403864542646
5.6999999999999996e-05	-0.9642464867001501	-0.19281504058837917
5.8e-05	-0.9636192320808545	-0.19268969472249375
5.9e-05	-0.962991977461559	-0.19256434885660836
5.9999999999999995e-05	-0.9623647228422634	-0.19243900299072295
6.1e-05	-0.9617374682229677	-0.19231365712483753
6.2e-05	-0.9611102136036721	-0.1921883112589521
6.3e-05	-0.9604829589843765	-0.19206296539306672
6.4e-05	-0.9598557043650808	-0.1919376195271813
6.5e-05	-0.9592284497457852	-0.19181227366129588
6.599999999999999e-05	-0.9586011951264897	-0.19168692779541047
6.7e-05	-0.9579739405071941	-0.19156158192952505
6.8e-05	-0.9573466858878984	-0.19143623606363966
6.9e-05	-0.9567194312686028	-0.19131089019775424
7e-05	-0.9560921766493072	-0.19118554433186882
7.099999999999999e-05	-0.9554649220300117	-0.1910601984659834
7.2e-05	-0.954837667410716	-0.190934852600098
7.3e-05	-0.9542104127914204	-0.1908095067342126
7.4e-05	-0.9535831581721248	-0.19068416086832718
7.5e-05	-0.9529559035528292	-0.19055881500244176
7.599999999999999e-05	-0.9523286489335335	-0.19043346913655634
7.7e-05	-0.9517019380887367	-0.19030823490354787
7.8e-05	-0.951080365358082	-0.19018405548731523
7.9e-05	-0.9504587926274273	-0.1900598760710826
7.999999999999999e-05	-0.9498372198967725	-0.18993569665484997
8.099999999999999e-05	-0.9492156471661178	-0.18981151723861733
8.2e-05	-0.9485940744354631	-0.1896873378223847
8.3e-05	-0.9479725017048083	-0.18956315840615207
8.4e-05	-0.9473509289741536	-0.18943897898991943
8.499999999999999e-05	-0.9467293562434989	-0.1893147995736868
8.599999999999999e-05	-0.9461077835128441	-0.18919062015745416
8.7e-05	-0.9454862107821894	-0.18906644074122153
8.8e-05	-0.9448646380515346	-0.1889422613249889
8.9e-05	-0.9442430653208799	-0.18881808190875626
8.999999999999999e-05	-0.9436214925902252	-0.18869390249252363
9.099999999999999e-05	-0.9429999198595704	-0.188569723076291
9.2e-05	-0.9423783471289157	-0.18844554366005836
9.3e-05	-0.941756774398261	-0.18832136424382573
9.4e-05	-0.9411352016676062	-0.18819718482759307
9.499999999999999e-05	-0.9405136289369515	-0.18807300541136046
9.6e-05	-0.9398920562062967	-0.1879488259951278
9.7e-05	-0.939270483475642	-0.18782464657889517
9.8e-05	-0.9386489107449872	-0.18770046716266253
9.9e-05	-0.9380273380143325	-0.1875762877464299
9.999999999999999e-05	-0.9374057652836778	-0.18745210833019726
0.000101	-0.936784192553023	-0.18732792891396463
0.000102	-0.9361626198223683	-0.187203749497732
0.000103	-0.9355410470917136	-0.18707957008149936
0.000104	-0.9349194743610588	-0.18695539066526673
0.00010499999999999999	-0.934297901630404	-0.1868312112490341
0.000106	-0.9336763288997494	-0.18670703183280146
0.000107	-0.9330547561690946	-0.18658285241656883
0.000108	-0.9324331834384398	-0.1864586730003362
0.00010899999999999999	-0.9318116107077852	-0.18633449358410356
0.00010999999999999999	-0.9311900379771304	-0.18621031416787093
0.000111	-0.9305684652464756	-0.1860861347516383
0.000112	-0.929946892515821	-0.18596195533540566
0.000113	-0.9293253197851662	-0.18583777591917303
0.00011399999999999999	-0.9287037470545114	-0.1857135965029404
0.00011499999999999999	-0.9280821743238568	-0.18558941708670776
0.000116	-0.927460601593202	-0.18546523767047512
0.000117	-0.9268390288625472	-0.1853410582542425
